timestamp	elapsed_process	active_file	active_lines	total_lines	error_rows	gpu	ollama_model
2026-05-21 03:29:22	07:29:05	qwen3.5_35b-a3b__pretrained_only.jsonl	2	702	0	23167/ 23/ 63	qwen3.5:35b-a3b
2026-05-21 03:30:22	07:30:05	qwen3.5_35b-a3b__pretrained_only.jsonl	3	703	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 03:31:22	07:31:06	qwen3.5_35b-a3b__pretrained_only.jsonl	3	703	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:32:22	07:32:06	qwen3.5_35b-a3b__pretrained_only.jsonl	4	704	0	23167/ 20/ 63	qwen3.5:35b-a3b
2026-05-21 03:33:23	07:33:06	qwen3.5_35b-a3b__pretrained_only.jsonl	4	704	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 03:34:23	07:34:06	qwen3.5_35b-a3b__pretrained_only.jsonl	5	705	0	23167/ 20/ 63	qwen3.5:35b-a3b
2026-05-21 03:35:23	07:35:07	qwen3.5_35b-a3b__pretrained_only.jsonl	5	705	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:36:23	07:36:07	qwen3.5_35b-a3b__pretrained_only.jsonl	5	705	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:37:24	07:37:07	qwen3.5_35b-a3b__pretrained_only.jsonl	6	706	0	23167/ 21/ 63	qwen3.5:35b-a3b
2026-05-21 03:38:24	07:38:07	qwen3.5_35b-a3b__pretrained_only.jsonl	6	706	0	23167/ 22/ 63	qwen3.5:35b-a3b
2026-05-21 03:39:24	07:39:08	qwen3.5_35b-a3b__pretrained_only.jsonl	7	707	0	23167/ 24/ 63	qwen3.5:35b-a3b
2026-05-21 03:40:24	07:40:08	qwen3.5_35b-a3b__pretrained_only.jsonl	7	707	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:41:25	07:41:08	qwen3.5_35b-a3b__pretrained_only.jsonl	8	708	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 03:42:25	07:42:08	qwen3.5_35b-a3b__pretrained_only.jsonl	8	708	0	23167/ 22/ 63	qwen3.5:35b-a3b
2026-05-21 03:43:25	07:43:09	qwen3.5_35b-a3b__pretrained_only.jsonl	9	709	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:44:25	07:44:09	qwen3.5_35b-a3b__pretrained_only.jsonl	9	709	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:45:26	07:45:09	qwen3.5_35b-a3b__pretrained_only.jsonl	9	709	0	23167/ 21/ 63	qwen3.5:35b-a3b
2026-05-21 03:46:26	07:46:09	qwen3.5_35b-a3b__pretrained_only.jsonl	10	710	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:47:26	07:47:10	qwen3.5_35b-a3b__pretrained_only.jsonl	10	710	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:48:26	07:48:10	qwen3.5_35b-a3b__pretrained_only.jsonl	11	711	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 03:49:27	07:49:10	qwen3.5_35b-a3b__pretrained_only.jsonl	11	711	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 03:50:27	07:50:10	qwen3.5_35b-a3b__pretrained_only.jsonl	11	711	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:51:27	07:51:11	qwen3.5_35b-a3b__pretrained_only.jsonl	12	712	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 03:52:27	07:52:11	qwen3.5_35b-a3b__pretrained_only.jsonl	12	712	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 03:53:28	07:53:11	qwen3.5_35b-a3b__pretrained_only.jsonl	12	712	0	23167/ 20/ 63	qwen3.5:35b-a3b
2026-05-21 03:54:28	07:54:11	qwen3.5_35b-a3b__pretrained_only.jsonl	13	713	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 03:55:28	07:55:12	qwen3.5_35b-a3b__pretrained_only.jsonl	13	713	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:56:28	07:56:12	qwen3.5_35b-a3b__pretrained_only.jsonl	13	713	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:57:29	07:57:12	qwen3.5_35b-a3b__pretrained_only.jsonl	14	714	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 03:58:29	07:58:12	qwen3.5_35b-a3b__pretrained_only.jsonl	14	714	0	23167/ 21/ 63	qwen3.5:35b-a3b
2026-05-21 03:59:29	07:59:13	qwen3.5_35b-a3b__pretrained_only.jsonl	15	715	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:00:29	08:00:13	qwen3.5_35b-a3b__pretrained_only.jsonl	15	715	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:01:30	08:01:13	qwen3.5_35b-a3b__pretrained_only.jsonl	15	715	0	23167/ 17/ 62	qwen3.5:35b-a3b
2026-05-21 04:02:30	08:02:13	qwen3.5_35b-a3b__pretrained_only.jsonl	16	716	0	23167/ 20/ 62	qwen3.5:35b-a3b
2026-05-21 04:03:30	08:03:14	qwen3.5_35b-a3b__pretrained_only.jsonl	16	716	0	23167/ 19/ 62	qwen3.5:35b-a3b
2026-05-21 04:04:30	08:04:14	qwen3.5_35b-a3b__pretrained_only.jsonl	16	716	0	23167/ 25/ 63	qwen3.5:35b-a3b
2026-05-21 04:05:31	08:05:14	qwen3.5_35b-a3b__pretrained_only.jsonl	17	717	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:06:31	08:06:14	qwen3.5_35b-a3b__pretrained_only.jsonl	18	718	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 04:07:31	08:07:15	qwen3.5_35b-a3b__pretrained_only.jsonl	18	718	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:08:31	08:08:15	qwen3.5_35b-a3b__pretrained_only.jsonl	18	718	0	23167/ 22/ 63	qwen3.5:35b-a3b
2026-05-21 04:09:32	08:09:15	qwen3.5_35b-a3b__pretrained_only.jsonl	19	719	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:10:32	08:10:15	qwen3.5_35b-a3b__pretrained_only.jsonl	19	719	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:11:32	08:11:16	qwen3.5_35b-a3b__pretrained_only.jsonl	19	719	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:12:32	08:12:16	qwen3.5_35b-a3b__pretrained_only.jsonl	20	720	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:13:33	08:13:16	qwen3.5_35b-a3b__pretrained_only.jsonl	21	721	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:14:33	08:14:16	qwen3.5_35b-a3b__pretrained_only.jsonl	21	721	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:15:33	08:15:17	qwen3.5_35b-a3b__pretrained_only.jsonl	21	721	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:16:33	08:16:17	qwen3.5_35b-a3b__pretrained_only.jsonl	22	722	0	23167/ 20/ 63	qwen3.5:35b-a3b
2026-05-21 04:17:34	08:17:17	qwen3.5_35b-a3b__pretrained_only.jsonl	23	723	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:18:34	08:18:17	qwen3.5_35b-a3b__pretrained_only.jsonl	23	723	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:19:34	08:19:18	qwen3.5_35b-a3b__pretrained_only.jsonl	23	723	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 04:20:34	08:20:18	qwen3.5_35b-a3b__pretrained_only.jsonl	24	724	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 04:21:35	08:21:18	qwen3.5_35b-a3b__pretrained_only.jsonl	25	725	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:22:35	08:22:18	qwen3.5_35b-a3b__pretrained_only.jsonl	26	726	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:23:35	08:23:19	qwen3.5_35b-a3b__pretrained_only.jsonl	27	727	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:24:35	08:24:19	qwen3.5_35b-a3b__pretrained_only.jsonl	28	728	0	23167/ 24/ 63	qwen3.5:35b-a3b
2026-05-21 04:25:36	08:25:19	qwen3.5_35b-a3b__pretrained_only.jsonl	28	728	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:26:36	08:26:19	qwen3.5_35b-a3b__pretrained_only.jsonl	28	728	0	23167/ 21/ 63	qwen3.5:35b-a3b
2026-05-21 04:27:36	08:27:19	qwen3.5_35b-a3b__pretrained_only.jsonl	29	729	0	23167/ 22/ 63	qwen3.5:35b-a3b
2026-05-21 04:28:36	08:28:20	qwen3.5_35b-a3b__pretrained_only.jsonl	29	729	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:29:36	08:29:20	qwen3.5_35b-a3b__pretrained_only.jsonl	30	730	0	23167/ 25/ 63	qwen3.5:35b-a3b
2026-05-21 04:30:37	08:30:20	qwen3.5_35b-a3b__pretrained_only.jsonl	30	730	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:31:37	08:31:20	qwen3.5_35b-a3b__pretrained_only.jsonl	31	731	0	23167/ 21/ 63	qwen3.5:35b-a3b
2026-05-21 04:32:37	08:32:21	qwen3.5_35b-a3b__pretrained_only.jsonl	31	731	0	23167/ 24/ 63	qwen3.5:35b-a3b
2026-05-21 04:33:37	08:33:21	qwen3.5_35b-a3b__pretrained_only.jsonl	32	732	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:34:38	08:34:21	qwen3.5_35b-a3b__pretrained_only.jsonl	32	732	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:35:38	08:35:21	qwen3.5_35b-a3b__pretrained_only.jsonl	32	732	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:36:38	08:36:22	qwen3.5_35b-a3b__pretrained_only.jsonl	33	733	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:37:38	08:37:22	qwen3.5_35b-a3b__pretrained_only.jsonl	34	734	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:38:39	08:38:22	qwen3.5_35b-a3b__pretrained_only.jsonl	35	735	0	23167/ 25/ 63	qwen3.5:35b-a3b
2026-05-21 04:39:39	08:39:22	qwen3.5_35b-a3b__pretrained_only.jsonl	35	735	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:40:39	08:40:23	qwen3.5_35b-a3b__pretrained_only.jsonl	36	736	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:41:39	08:41:23	qwen3.5_35b-a3b__pretrained_only.jsonl	36	736	0	23167/ 25/ 63	qwen3.5:35b-a3b
2026-05-21 04:42:40	08:42:23	qwen3.5_35b-a3b__pretrained_only.jsonl	36	736	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:43:40	08:43:23	qwen3.5_35b-a3b__pretrained_only.jsonl	37	737	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:44:40	08:44:24	qwen3.5_35b-a3b__pretrained_only.jsonl	37	737	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:45:40	08:45:24	qwen3.5_35b-a3b__pretrained_only.jsonl	38	738	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:46:41	08:46:24	qwen3.5_35b-a3b__pretrained_only.jsonl	38	738	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:47:41	08:47:24	qwen3.5_35b-a3b__pretrained_only.jsonl	39	739	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:48:41	08:48:25	qwen3.5_35b-a3b__pretrained_only.jsonl	39	739	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:49:41	08:49:25	qwen3.5_35b-a3b__pretrained_only.jsonl	39	739	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:50:42	08:50:25	qwen3.5_35b-a3b__pretrained_only.jsonl	40	740	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:51:42	08:51:25	qwen3.5_35b-a3b__pretrained_only.jsonl	40	740	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:52:42	08:52:26	qwen3.5_35b-a3b__pretrained_only.jsonl	41	741	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:53:42	08:53:26	qwen3.5_35b-a3b__pretrained_only.jsonl	41	741	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:54:43	08:54:26	qwen3.5_35b-a3b__pretrained_only.jsonl	42	742	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:55:43	08:55:26	qwen3.5_35b-a3b__pretrained_only.jsonl	42	742	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 04:56:43	08:56:26	qwen3.5_35b-a3b__pretrained_only.jsonl	42	742	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:57:43	08:57:27	qwen3.5_35b-a3b__pretrained_only.jsonl	43	743	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:58:44	08:58:27	qwen3.5_35b-a3b__pretrained_only.jsonl	43	743	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 04:59:44	08:59:27	qwen3.5_35b-a3b__pretrained_only.jsonl	43	743	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 05:00:44	09:00:27	qwen3.5_35b-a3b__pretrained_only.jsonl	44	744	0	23167/ 22/ 63	qwen3.5:35b-a3b
2026-05-21 05:01:44	09:01:28	qwen3.5_35b-a3b__pretrained_only.jsonl	44	744	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 05:02:44	09:02:28	qwen3.5_35b-a3b__pretrained_only.jsonl	45	745	0	23167/ 21/ 63	qwen3.5:35b-a3b
2026-05-21 05:03:45	09:03:28	qwen3.5_35b-a3b__pretrained_only.jsonl	45	745	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 05:04:45	09:04:28	qwen3.5_35b-a3b__pretrained_only.jsonl	46	746	0	23167/ 23/ 63	qwen3.5:35b-a3b
2026-05-21 05:05:45	09:05:29	qwen3.5_35b-a3b__pretrained_only.jsonl	46	746	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 05:06:45	09:06:29	qwen3.5_35b-a3b__pretrained_only.jsonl	47	747	0	23167/ 26/ 63	qwen3.5:35b-a3b
2026-05-21 05:07:46	09:07:29	qwen3.5_35b-a3b__pretrained_only.jsonl	48	748	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 05:08:46	09:08:29	qwen3.5_35b-a3b__pretrained_only.jsonl	49	749	0	23167/ 9/ 63	qwen3.5:35b-a3b
2026-05-21 05:09:46	09:09:30	qwen3.5_35b-a3b__pretrained_only.jsonl	49	749	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 05:10:46	09:10:30	qwen3.5_35b-a3b__pretrained_only.jsonl	49	749	0	23167/ 17/ 63	qwen3.5:35b-a3b
2026-05-21 05:11:47	09:11:30	qwen3.5_35b-a3b__pretrained_only.jsonl	50	750	0	23167/ 39/ 66	qwen3.5:35b-a3b
2026-05-21 05:12:47	09:12:30	qwen3.5_35b-a3b__pretrained_only.jsonl	50	750	0	23167/ 17/ 65	qwen3.5:35b-a3b
2026-05-21 05:13:47	09:13:31	qwen3.5_35b-a3b__pretrained_only.jsonl	50	750	0	23167/ 14/ 61	qwen3.5:35b-a3b
2026-05-21 05:14:47	09:14:31	qwen3.5_35b-a3b__pretrained_only.jsonl	50	750	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:15:48	09:15:31	qwen3.5_35b-a3b__pretrained_only.jsonl	50	750	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:16:48	09:16:31	qwen3.5_35b-a3b__direct_kb.jsonl	1	751	0	23167/ 43/ 69	qwen3.5:35b-a3b
2026-05-21 05:17:48	09:17:32	qwen3.5_35b-a3b__direct_kb.jsonl	1	751	0	23167/ 19/ 62	qwen3.5:35b-a3b
2026-05-21 05:18:48	09:18:32	qwen3.5_35b-a3b__direct_kb.jsonl	1	751	0	23167/ 18/ 64	qwen3.5:35b-a3b
2026-05-21 05:19:49	09:19:32	qwen3.5_35b-a3b__direct_kb.jsonl	1	751	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:20:49	09:20:32	qwen3.5_35b-a3b__direct_kb.jsonl	2	752	0	23167/ 100/ 65	qwen3.5:35b-a3b
2026-05-21 05:21:49	09:21:33	qwen3.5_35b-a3b__direct_kb.jsonl	2	752	0	23167/ 15/ 65	qwen3.5:35b-a3b
2026-05-21 05:22:49	09:22:33	qwen3.5_35b-a3b__direct_kb.jsonl	2	752	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:23:50	09:23:33	qwen3.5_35b-a3b__direct_kb.jsonl	2	752	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:24:50	09:24:33	qwen3.5_35b-a3b__direct_kb.jsonl	2	752	0	23167/ 15/ 61	qwen3.5:35b-a3b
2026-05-21 05:25:50	09:25:34	qwen3.5_35b-a3b__direct_kb.jsonl	3	753	0	23167/ 100/ 71	qwen3.5:35b-a3b
2026-05-21 05:26:50	09:26:34	qwen3.5_35b-a3b__direct_kb.jsonl	3	753	0	23167/ 14/ 62	qwen3.5:35b-a3b
2026-05-21 05:27:51	09:27:34	qwen3.5_35b-a3b__direct_kb.jsonl	3	753	0	23167/ 100/ 67	qwen3.5:35b-a3b
2026-05-21 05:28:51	09:28:34	qwen3.5_35b-a3b__direct_kb.jsonl	3	753	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:29:51	09:29:34	qwen3.5_35b-a3b__direct_kb.jsonl	4	754	0	23167/ 52/ 62	qwen3.5:35b-a3b
2026-05-21 05:30:51	09:30:35	qwen3.5_35b-a3b__direct_kb.jsonl	4	754	0	23167/ 18/ 64	qwen3.5:35b-a3b
2026-05-21 05:31:51	09:31:35	qwen3.5_35b-a3b__direct_kb.jsonl	4	754	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 05:32:52	09:32:35	qwen3.5_35b-a3b__direct_kb.jsonl	4	754	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 05:33:52	09:33:35	qwen3.5_35b-a3b__direct_kb.jsonl	4	754	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:34:52	09:34:36	qwen3.5_35b-a3b__direct_kb.jsonl	5	755	0	23167/ 100/ 69	qwen3.5:35b-a3b
2026-05-21 05:35:52	09:35:36	qwen3.5_35b-a3b__direct_kb.jsonl	5	755	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:36:53	09:36:36	qwen3.5_35b-a3b__direct_kb.jsonl	5	755	0	23167/ 51/ 64	qwen3.5:35b-a3b
2026-05-21 05:37:53	09:37:36	qwen3.5_35b-a3b__direct_kb.jsonl	5	755	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:38:53	09:38:37	qwen3.5_35b-a3b__direct_kb.jsonl	5	755	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:39:53	09:39:37	qwen3.5_35b-a3b__direct_kb.jsonl	6	756	0	23167/ 19/ 65	qwen3.5:35b-a3b
2026-05-21 05:40:54	09:40:37	qwen3.5_35b-a3b__direct_kb.jsonl	6	756	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 05:41:54	09:41:37	qwen3.5_35b-a3b__direct_kb.jsonl	6	756	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 05:42:54	09:42:38	qwen3.5_35b-a3b__direct_kb.jsonl	6	756	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:43:55	09:43:38	qwen3.5_35b-a3b__direct_kb.jsonl	7	757	0	23167/ 53/ 66	qwen3.5:35b-a3b
2026-05-21 05:44:55	09:44:38	qwen3.5_35b-a3b__direct_kb.jsonl	7	757	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 05:45:55	09:45:39	qwen3.5_35b-a3b__direct_kb.jsonl	7	757	0	23167/ 52/ 64	qwen3.5:35b-a3b
2026-05-21 05:46:55	09:46:39	qwen3.5_35b-a3b__direct_kb.jsonl	7	757	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:47:56	09:47:39	qwen3.5_35b-a3b__direct_kb.jsonl	7	757	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:48:56	09:48:39	qwen3.5_35b-a3b__direct_kb.jsonl	8	758	0	23167/ 19/ 65	qwen3.5:35b-a3b
2026-05-21 05:49:56	09:49:40	qwen3.5_35b-a3b__direct_kb.jsonl	8	758	0	23167/ 13/ 61	qwen3.5:35b-a3b
2026-05-21 05:50:56	09:50:40	qwen3.5_35b-a3b__direct_kb.jsonl	8	758	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 05:51:57	09:51:40	qwen3.5_35b-a3b__direct_kb.jsonl	8	758	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 05:52:57	09:52:40	qwen3.5_35b-a3b__direct_kb.jsonl	9	759	0	23167/ 98/ 68	qwen3.5:35b-a3b
2026-05-21 05:53:57	09:53:41	qwen3.5_35b-a3b__direct_kb.jsonl	9	759	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 05:54:57	09:54:41	qwen3.5_35b-a3b__direct_kb.jsonl	9	759	0	23167/ 38/ 64	qwen3.5:35b-a3b
2026-05-21 05:55:58	09:55:41	qwen3.5_35b-a3b__direct_kb.jsonl	9	759	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 05:56:58	09:56:41	qwen3.5_35b-a3b__direct_kb.jsonl	9	759	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 05:57:58	09:57:42	qwen3.5_35b-a3b__direct_kb.jsonl	10	760	0	23167/ 19/ 66	qwen3.5:35b-a3b
2026-05-21 05:58:58	09:58:42	qwen3.5_35b-a3b__direct_kb.jsonl	10	760	0	23167/ 10/ 61	qwen3.5:35b-a3b
2026-05-21 05:59:59	09:59:42	qwen3.5_35b-a3b__direct_kb.jsonl	10	760	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 06:00:59	10:00:42	qwen3.5_35b-a3b__direct_kb.jsonl	10	760	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 06:01:59	10:01:43	qwen3.5_35b-a3b__direct_kb.jsonl	11	761	0	23167/ 52/ 65	qwen3.5:35b-a3b
2026-05-21 06:02:59	10:02:43	qwen3.5_35b-a3b__direct_kb.jsonl	11	761	0	23167/ 11/ 63	qwen3.5:35b-a3b
2026-05-21 06:04:00	10:03:43	qwen3.5_35b-a3b__direct_kb.jsonl	11	761	0	23167/ 68/ 65	qwen3.5:35b-a3b
2026-05-21 06:05:00	10:04:43	qwen3.5_35b-a3b__direct_kb.jsonl	11	761	0	23167/ 14/ 62	qwen3.5:35b-a3b
2026-05-21 06:06:00	10:05:44	qwen3.5_35b-a3b__direct_kb.jsonl	11	761	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 06:07:00	10:06:44	qwen3.5_35b-a3b__direct_kb.jsonl	12	762	0	23167/ 19/ 66	qwen3.5:35b-a3b
2026-05-21 06:08:01	10:07:44	qwen3.5_35b-a3b__direct_kb.jsonl	12	762	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 06:09:01	10:08:44	qwen3.5_35b-a3b__direct_kb.jsonl	12	762	0	23167/ 14/ 63	qwen3.5:35b-a3b
2026-05-21 06:10:01	10:09:45	qwen3.5_35b-a3b__direct_kb.jsonl	12	762	0	23167/ 20/ 61	qwen3.5:35b-a3b
2026-05-21 06:11:01	10:10:45	qwen3.5_35b-a3b__direct_kb.jsonl	13	763	0	23167/ 52/ 65	qwen3.5:35b-a3b
2026-05-21 06:12:02	10:11:45	qwen3.5_35b-a3b__direct_kb.jsonl	13	763	0	23167/ 15/ 63	qwen3.5:35b-a3b
2026-05-21 06:13:02	10:12:45	qwen3.5_35b-a3b__direct_kb.jsonl	13	763	0	23167/ 52/ 63	qwen3.5:35b-a3b
2026-05-21 06:14:02	10:13:46	qwen3.5_35b-a3b__direct_kb.jsonl	13	763	0	23167/ 23/ 62	qwen3.5:35b-a3b
2026-05-21 06:15:02	10:14:46	qwen3.5_35b-a3b__direct_kb.jsonl	13	763	0	23167/ 15/ 61	qwen3.5:35b-a3b
2026-05-21 06:16:03	10:15:46	qwen3.5_35b-a3b__direct_kb.jsonl	14	764	0	23167/ 19/ 66	qwen3.5:35b-a3b
2026-05-21 06:17:03	10:16:46	qwen3.5_35b-a3b__direct_kb.jsonl	14	764	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 06:18:03	10:17:47	qwen3.5_35b-a3b__direct_kb.jsonl	14	764	0	23167/ 18/ 63	qwen3.5:35b-a3b
2026-05-21 06:19:03	10:18:47	qwen3.5_35b-a3b__direct_kb.jsonl	14	764	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 06:20:04	10:19:47	qwen3.5_35b-a3b__direct_kb.jsonl	15	765	0	23167/ 52/ 64	qwen3.5:35b-a3b
2026-05-21 06:21:04	10:20:47	qwen3.5_35b-a3b__direct_kb.jsonl	15	765	0	23167/ 19/ 62	qwen3.5:35b-a3b
2026-05-21 06:22:04	10:21:48	qwen3.5_35b-a3b__direct_kb.jsonl	15	765	0	23167/ 70/ 63	qwen3.5:35b-a3b
2026-05-21 06:23:04	10:22:48	qwen3.5_35b-a3b__direct_kb.jsonl	15	765	0	23167/ 16/ 61	qwen3.5:35b-a3b
2026-05-21 06:24:05	10:23:48	qwen3.5_35b-a3b__direct_kb.jsonl	15	765	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 06:25:05	10:24:48	qwen3.5_35b-a3b__direct_kb.jsonl	16	766	0	23167/ 19/ 66	qwen3.5:35b-a3b
2026-05-21 06:26:05	10:25:49	qwen3.5_35b-a3b__direct_kb.jsonl	16	766	0	23167/ 19/ 61	qwen3.5:35b-a3b
2026-05-21 06:27:05	10:26:49	qwen3.5_35b-a3b__direct_kb.jsonl	16	766	0	23167/ 18/ 62	qwen3.5:35b-a3b
2026-05-21 06:28:06	10:27:49	qwen3.5_35b-a3b__direct_kb.jsonl	16	766	0	23167/ 18/ 60	qwen3.5:35b-a3b
2026-05-21 06:29:06	10:28:49	qwen3.5_35b-a3b__direct_kb.jsonl	17	767	0	23167/ 35/ 65	qwen3.5:35b-a3b
2026-05-21 06:30:06	10:29:50	qwen3.5_35b-a3b__direct_kb.jsonl	17	767	0	23167/ 19/ 63	qwen3.5:35b-a3b
2026-05-21 06:31:06	10:30:50	qwen3.5_35b-a3b__direct_kb.jsonl	17	767	0	23167/ 100/ 65	qwen3.5:35b-a3b
2026-05-21 06:32:07	10:31:50	qwen3.5_35b-a3b__direct_kb.jsonl	17	767	0	23167/ 18/ 61	qwen3.5:35b-a3b
2026-05-21 06:33:07	10:32:50	qwen3.5_35b-a3b__direct_kb.jsonl	17	767	0	23167/ 18/ 60	qwen3.5:35b-a3b
